1084,1619734979,971059083,"0",0.548645019531,-0.478637695312,0.431457519531,-0.478637695312,0.0,0.0,-0.01,0.003,0.003,0.003
1085,1619734979,986325502,"0",0.548645019531,-0.478637695312,0.431457519531,-0.478637695312,0.0,0.0,-0.01,0.003,0.003,0.003
1086,1619734980,2279281,"0",0.548645019531,-0.478576660156,0.431457519531,-0.478576660156,0.0,0.0,-0.02,-0.001,-0.001,-0.001
1087,1619734980,19227743,"0",0.548645019531,-0.478576660156,0.431457519531,-0.478576660156,0.0,0.0,-0.01,-0.01,-0.01,-0.01
1088,1619734980,35490036,"0",0.548645019531,-0.478576660156,0.431457519531,-0.478576660156,0.0,0.0,-0.01,-0.01,-0.01,-0.01
1089,1619734980,52250146,"0",0.548645019531,-0.478576660156,0.431457519531,-0.478576660156,0.0,0.0,0.0,-0.002,-0.002,-0.002
1090,1619734980,68899154,"0",0.548645019531,-0.478576660156,0.431457519531,-0.478576660156,0.0,0.0,-0.01,-0.005,-0.005,-0.005
1091,1619734980,85835695,"0",0.548645019531,-0.478576660156,0.431457519531,-0.478576660156,0.0,0.0,-0.01,-0.005,-0.005,-0.005
1092,1619734980,102217197,"0",0.548645019531,-0.478576660156,0.431457519531,-0.478576660156,0.0,0.0,0.01,0.002,0.002,0.002
1093,1619734980,118851423,"0",0.548645019531,-0.478576660156,0.431457519531,-0.478576660156,0.0,0.0,0.01,0.0,0.0,0.0
1094,1619734980,135468959,"0",0.548645019531,-0.478576660156,0.431457519531,-0.478576660156,0.0,0.0,0.01,0.0,0.0,0.0
1095,1619734980,152252197,"0",0.548583984375,-0.478637695312,0.431518554688,-0.478637695312,0.0,0.0,0.02,0.007,0.007,0.007
1096,1619734980,168847322,"0",0.548583984375,-0.478637695312,0.431518554688,-0.478637695312,0.0,0.0,0.0,-0.001,-0.001,-0.001
1097,1619734980,185908317,"0",0.548583984375,-0.478637695312,0.431518554688,-0.478637695312,0.0,0.0,0.0,0.0,0.0,0.0
1098,1619734980,202145338,"0",0.548583984375,-0.478637695312,0.431518554688,-0.478637695312,0.0,0.0,0.0,0.0,0.0,0.0
1099,1619734980,218887567,"0",0.548583984375,-0.478698730469,0.431518554688,-0.478698730469,0.0,0.0,0.0,0.001,0.001,0.001
1100,1619734980,235647678,"0",0.548583984375,-0.478637695312,0.431457519531,-0.478637695312,0.0,0.0,-0.01,0.001,0.001,0.001
1101,1619734980,252347946,"0",0.548583984375,-0.478637695312,0.431457519531,-0.478637695312,0.0,0.0,-0.01,0.001,0.001,0.001
1102,1619734980,268993377,"0",0.548645019531,-0.478637695312,0.431396484375,-0.478637695312,0.0,0.0,-0.02,-0.003,-0.003,-0.003
1103,1619734980,285530328,"0",0.548645019531,-0.478576660156,0.431396484375,-0.478576660156,0.0,0.0,0.0,0.003,0.003,0.003
1104,1619734980,302940368,"0",0.548645019531,-0.478576660156,0.431396484375,-0.478576660156,0.0,0.0,0.0,0.003,0.003,0.003
1105,1619734980,319171428,"0",0.548645019531,-0.478576660156,0.431457519531,-0.478576660156,0.0,0.0,0.01,0.0,0.0,0.0
1106,1619734980,336012601,"0",0.548706054688,-0.478576660156,0.431457519531,-0.478576660156,0.0,0.0,-0.01,-0.001,-0.001,-0.001
1107,1619734980,352503299,"0",0.548706054688,-0.478576660156,0.431457519531,-0.478576660156,0.0,0.0,-0.01,-0.001,-0.001,-0.001
1108,1619734980,370013475,"0",0.548706054688,-0.478576660156,0.431457519531,-0.478576660156,0.0,0.0,0.01,0.004,0.004,0.004
1109,1619734980,385692596,"0",0.548645019531,-0.478576660156,0.431457519531,-0.478576660156,0.0,0.0,0.0,-0.001,-0.001,-0.001
1110,1619734980,402730703,"0",0.548583984375,-0.478637695312,0.431457519531,-0.478637695312,0.0,0.0,0.00999999999999,0.006,0.006,0.006
1111,1619734980,418990373,"0",0.548583984375,-0.478637695312,0.431457519531,-0.478637695312,0.0,0.0,0.00999999999999,0.006,0.006,0.006
1112,1619734980,435560941,"0",0.548583984375,-0.478637695312,0.431457519531,-0.478637695312,0.0,0.0,0.0,-0.002,-0.002,-0.002
1113,1619734980,452109336,"0",0.548583984375,-0.478637695312,0.431457519531,-0.478637695312,0.0,0.0,0.01,0.004,0.004,0.004
1114,1619734980,468843936,"0",0.548583984375,-0.478637695312,0.431457519531,-0.478637695312,0.0,0.0,0.01,0.004,0.004,0.004
1115,1619734980,486076116,"0",0.548583984375,-0.478637695312,0.431457519531,-0.478637695312,0.0,0.0,0.0,-0.002,-0.002,-0.002
1116,1619734980,502506017,"0",0.548645019531,-0.478576660156,0.431518554688,-0.478576660156,0.0,0.0,0.0,0.0,0.0,0.0
1117,1619734980,519134998,"0",0.548645019531,-0.478576660156,0.431518554688,-0.478576660156,0.0,0.0,0.0,0.0,0.0,0.0
1118,1619734980,535538911,"0",0.548645019531,-0.478576660156,0.431518554688,-0.478576660156,0.0,0.0,0.0,0.003,0.003,0.003
1119,1619734980,552333831,"0",0.548645019531,-0.478576660156,0.431518554688,-0.478576660156,0.0,0.0,0.0,0.0,0.0,0.0
1120,1619734980,569501876,"0",0.548645019531,-0.478637695312,0.431518554688,-0.478637695312,0.0,0.0,0.0,0.004,0.004,0.004
1121,1619734980,586024045,"0",0.548645019531,-0.478637695312,0.431518554688,-0.478637695312,0.0,0.0,0.0,0.004,0.004,0.004
1122,1619734980,602191448,"0",0.548583984375,-0.478698730469,0.431457519531,-0.478698730469,0.0,0.0,0.01,-0.001,-0.001,-0.001
1123,1619734980,619226932,"0",0.548583984375,-0.478698730469,0.431518554688,-0.478698730469,0.0,0.0,0.0,-0.002,-0.002,-0.002
1124,1619734980,635765552,"0",0.548583984375,-0.478698730469,0.431518554688,-0.478698730469,0.0,0.0,0.0,-0.002,-0.002,-0.002
1125,1619734980,652487516,"0",0.548583984375,-0.478637695312,0.431579589844,-0.478637695312,0.0,0.0,0.0,0.003,0.003,0.003
1126,1619734980,668862819,"0",0.548583984375,-0.478637695312,0.431579589844,-0.478637695312,0.0,0.0,0.0,-0.003,-0.003,-0.003
1127,1619734980,685638427,"0",0.548583984375,-0.478637695312,0.431579589844,-0.478637695312,0.0,0.0,0.0,-0.003,-0.003,-0.003
1128,1619734980,702309846,"0",0.548583984375,-0.478637695312,0.431579589844,-0.478637695312,0.0,0.0,0.00999999999999,0.003,0.003,0.003
1129,1619734980,719048500,"0",0.548583984375,-0.478698730469,0.431579589844,-0.478698730469,0.0,0.0,0.01,0.002,0.002,0.002
1130,1619734980,735578775,"0",0.548583984375,-0.478698730469,0.431579589844,-0.478698730469,0.0,0.0,0.01,0.002,0.002,0.002
1131,1619734980,752304077,"0",0.548583984375,-0.478698730469,0.431518554688,-0.478698730469,0.0,0.0,0.0,0.003,0.003,0.003
1132,1619734980,768842935,"0",0.548583984375,-0.478698730469,0.431518554688,-0.478698730469,0.0,0.0,-0.01,-0.002,-0.002,-0.002
1133,1619734980,785533666,"0",0.548583984375,-0.478698730469,0.431518554688,-0.478698730469,0.0,0.0,-0.01,-0.002,-0.002,-0.002
1134,1619734980,802270412,"0",0.548583984375,-0.478698730469,0.431518554688,-0.478698730469,0.0,0.0,-0.00999999999999,-0.002,-0.002,-0.002
1135,1619734980,819655656,"0",0.548645019531,-0.478637695312,0.431518554688,-0.478637695312,0.0,0.0,-0.02,-0.004,-0.004,-0.004
1136,1619734980,835757732,"0",0.548645019531,-0.478637695312,0.431518554688,-0.478637695312,0.0,0.0,0.01,0.0,0.0,0.0
1137,1619734980,852359533,"0",0.548645019531,-0.478637695312,0.431518554688,-0.478637695312,0.0,0.0,0.01,0.0,0.0,0.0
1138,1619734980,869446516,"0",0.548645019531,-0.478637695312,0.431518554688,-0.478637695312,0.0,0.0,0.01,-0.004,-0.004,-0.004
1139,1619734980,887048959,"0",0.548645019531,-0.478637695312,0.431518554688,-0.478637695312,0.0,0.0,0.01,-0.004,-0.004,-0.004
1140,1619734980,904158830,"0",0.548583984375,-0.478637695312,0.431518554688,-0.478637695312,0.0,0.0,0.0,0.004,0.004,0.004
1141,1619734980,921351194,"0",0.548583984375,-0.478637695312,0.431579589844,-0.478637695312,0.0,0.0,0.0,0.007,0.007,0.007
1142,1619734980,938533067,"0",0.548583984375,-0.478637695312,0.431579589844,-0.478637695312,0.0,0.0,0.0,0.004,0.004,0.004
1143,1619734980,954919576,"0",0.548583984375,-0.478637695312,0.431579589844,-0.478637695312,0.0,0.0,0.0,0.004,0.004,0.004
1144,1619734980,970648050,"0",0.548645019531,-0.478576660156,0.431640625,-0.478576660156,0.0,0.0,-0.02,-0.005,-0.005,-0.005
1145,1619734980,990621328,"0",0.548645019531,-0.478576660156,0.431579589844,-0.478576660156,0.0,0.0,0.01,-0.002,-0.002,-0.002
1146,1619734981,4144668,"0",0.548645019531,-0.478576660156,0.431579589844,-0.478576660156,0.0,0.0,0.01,-0.002,-0.002,-0.002
1147,1619734981,21401643,"0",0.548645019531,-0.478637695312,0.431579589844,-0.478637695312,0.0,0.0,0.01,0.001,0.001,0.001
1148,1619734981,38217782,"0",0.548522949219,-0.478759765625,0.431518554688,-0.478759765625,0.0,0.0,0.00999999999999,0.0,0.0,0.0
1149,1619734981,53688526,"0",0.548522949219,-0.478759765625,0.431518554688,-0.478759765625,0.0,0.0,0.00999999999999,0.0,0.0,0.0
1150,1619734981,72330474,"0",0.548461914062,-0.478820800781,0.431518554688,-0.478820800781,0.0,0.0,0.0,0.002,0.002,0.002
1151,1619734981,88787794,"0",0.548461914062,-0.478759765625,0.431518554688,-0.478759765625,0.0,0.0,-0.00999999999999,-0.002,-0.002,-0.002
1152,1619734981,104381799,"0",0.548461914062,-0.478759765625,0.431518554688,-0.478759765625,0.0,0.0,-0.00999999999999,-0.002,-0.002,-0.002
1153,1619734981,121727228,"0",0.548583984375,-0.478637695312,0.431640625,-0.478637695312,0.0,0.0,-0.01,-0.001,-0.001,-0.001
1154,1619734981,137295722,"0",0.548645019531,-0.478576660156,0.431701660156,-0.478576660156,0.0,0.0,-0.01,0.0,0.0,0.0
1155,1619734981,154032945,"0",0.548645019531,-0.478576660156,0.431701660156,-0.478576660156,0.0,0.0,-0.01,0.0,0.0,0.0
1156,1619734981,170110464,"0",0.548645019531,-0.478576660156,0.431701660156,-0.478576660156,0.0,0.0,0.01,-0.008,-0.008,-0.008
1157,1619734981,187146425,"0",0.548522949219,-0.478698730469,0.431640625,-0.478698730469,0.0,0.0,0.04,0.007,0.007,0.007
1158,1619734981,203786849,"0",0.548522949219,-0.478698730469,0.431640625,-0.478698730469,0.0,0.0,0.04,0.007,0.007,0.007
1159,1619734981,222521066,"0",0.548461914062,-0.478820800781,0.431640625,-0.478820800781,0.0,0.0,0.00999999999999,0.0,0.0,0.0
1160,1619734981,238082885,"0",0.548461914062,-0.478820800781,0.431579589844,-0.478820800781,0.0,0.0,-0.02,0.004,0.004,0.004
1161,1619734981,253898859,"0",0.548461914062,-0.478820800781,0.431579589844,-0.478820800781,0.0,0.0,-0.02,0.004,0.004,0.004
1162,1619734981,271168231,"0",0.548461914062,-0.478698730469,0.431579589844,-0.478698730469,0.0,0.0,-0.03,-0.004,-0.004,-0.004
1163,1619734981,287274599,"0",0.548522949219,-0.478698730469,0.431640625,-0.478698730469,0.0,0.0,0.0,0.0,0.0,0.0
1164,1619734981,305376052,"0",0.548583984375,-0.478576660156,0.431701660156,-0.478576660156,0.0,0.0,0.0,0.001,0.001,0.001
1165,1619734981,321894884,"0",0.548583984375,-0.478576660156,0.431701660156,-0.478576660156,0.0,0.0,0.0,0.001,0.001,0.001
1166,1619734981,337538003,"0",0.548583984375,-0.478576660156,0.431701660156,-0.478576660156,0.0,0.0,-0.01,-0.005,-0.005,-0.005
1167,1619734981,354296207,"0",0.548583984375,-0.478637695312,0.431640625,-0.478637695312,0.0,0.0,0.02,0.006,0.006,0.006
1168,1619734981,370499134,"0",0.548583984375,-0.478637695312,0.431640625,-0.478637695312,0.0,0.0,0.02,0.006,0.006,0.006
1169,1619734981,388265371,"0",0.548522949219,-0.478759765625,0.431640625,-0.478759765625,0.0,0.0,0.02,0.005,0.005,0.005
1170,1619734981,403859853,"0",0.548461914062,-0.478759765625,0.431579589844,-0.478759765625,0.0,0.0,0.0,0.0,0.0,0.0
1171,1619734981,420604228,"0",0.548461914062,-0.478759765625,0.431579589844,-0.478759765625,0.0,0.0,0.0,0.0,0.0,0.0
1172,1619734981,437554836,"0",0.548461914062,-0.478759765625,0.431640625,-0.478759765625,0.0,0.0,-0.03,0.001,0.001,0.001
1173,1619734981,453863620,"0",0.548522949219,-0.478698730469,0.431701660156,-0.478698730469,0.0,0.0,0.0,-0.003,-0.003,-0.003
1174,1619734981,471709966,"0",0.548522949219,-0.478698730469,0.431701660156,-0.478698730469,0.0,0.0,0.0,-0.003,-0.003,-0.003
1175,1619734981,492613315,"0",0.548522949219,-0.478637695312,0.431701660156,-0.478637695312,0.0,0.0,0.0,0.0,0.0,0.0
1176,1619734981,505713224,"0",0.548522949219,-0.478637695312,0.431762695312,-0.478637695312,0.0,0.0,0.0,-0.001,-0.001,-0.001
1177,1619734981,521192789,"0",0.548522949219,-0.478637695312,0.431762695312,-0.478637695312,0.0,0.0,0.0,-0.001,-0.001,-0.001
1178,1619734981,536225318,"0",0.548583984375,-0.478637695312,0.431701660156,-0.478637695312,0.0,0.0,0.01,0.002,0.002,0.002
1179,1619734981,553713083,"0",0.548522949219,-0.478698730469,0.431640625,-0.478698730469,0.0,0.0,0.02,-0.002,-0.002,-0.002
1180,1619734981,570372581,"0",0.548522949219,-0.478698730469,0.431640625,-0.478698730469,0.0,0.0,0.02,-0.002,-0.002,-0.002
1181,1619734981,587425470,"0",0.548461914062,-0.478820800781,0.431640625,-0.478820800781,0.0,0.0,0.0,0.001,0.001,0.001
1182,1619734981,605815410,"0",0.548400878906,-0.478820800781,0.431640625,-0.478820800781,0.0,0.0,-0.01,0.003,0.003,0.003
1183,1619734981,621886014,"0",0.548400878906,-0.478820800781,0.431640625,-0.478820800781,0.0,0.0,-0.01,0.003,0.003,0.003
1184,1619734981,637412309,"0",0.548400878906,-0.478820800781,0.431640625,-0.478820800781,0.0,0.0,0.0,0.004,0.004,0.004
1185,1619734981,655585527,"0",0.548461914062,-0.478759765625,0.431762695312,-0.478759765625,0.0,0.0,0.0,0.002,0.002,0.002
1186,1619734981,669566631,"0",0.548461914062,-0.478759765625,0.431762695312,-0.478759765625,0.0,0.0,0.0,0.002,0.002,0.002
1187,1619734981,686090469,"0",0.548522949219,-0.478637695312,0.431823730469,-0.478637695312,0.0,0.0,-0.02,-0.004,-0.004,-0.004
1188,1619734981,703116178,"0",0.548522949219,-0.478637695312,0.431762695312,-0.478637695312,0.0,0.0,0.01,0.001,0.001,0.001
1189,1619734981,720168352,"0",0.548522949219,-0.478637695312,0.431762695312,-0.478637695312,0.0,0.0,0.01,0.001,0.001,0.001
1190,1619734981,736907720,"0",0.548522949219,-0.478698730469,0.431701660156,-0.478698730469,0.0,0.0,0.0,0.0,0.0,0.0
1191,1619734981,753338575,"0",0.548461914062,-0.478759765625,0.431579589844,-0.478759765625,0.0,0.0,-0.01,-0.006,-0.006,-0.006
1192,1619734981,771260738,"0",0.548461914062,-0.478759765625,0.431579589844,-0.478759765625,0.0,0.0,-0.01,-0.006,-0.006,-0.006
1193,1619734981,789951324,"0",0.548461914062,-0.478759765625,0.431518554688,-0.478759765625,0.0,0.0,-0.02,-0.005,-0.005,-0.005
1194,1619734981,803558588,"0",0.548522949219,-0.478637695312,0.431579589844,-0.478637695312,0.0,0.0,-0.04,-0.009,-0.009,-0.009
1195,1619734981,819547176,"0",0.548522949219,-0.478637695312,0.431579589844,-0.478637695312,0.0,0.0,-0.04,-0.009,-0.009,-0.009
